# block_number expected_H error_H
6464 -0.44371857 0.00014079
6465 -0.44371739 0.00014077
6466 -0.44371832 0.00014075
6467 -0.44371594 0.00014075
6468 -0.44371645 0.00014073
6469 -0.44371744 0.00014071
6470 -0.44371589 0.00014070
6471 -0.44371557 0.00014068
6472 -0.44371640 0.00014066
6473 -0.44371816 0.00014065
6474 -0.44371797 0.00014063
6475 -0.44371774 0.00014060
6476 -0.44371828 0.00014058
6477 -0.44371959 0.00014057
6478 -0.44372005 0.00014055
6479 -0.44372061 0.00014053
6480 -0.44372271 0.00014052
6481 -0.44372288 0.00014050
6482 -0.44372266 0.00014048
6483 -0.44372317 0.00014046
6484 -0.44372324 0.00014044
6485 -0.44372076 0.00014044
6486 -0.44372209 0.00014042
6487 -0.44372369 0.00014041
6488 -0.44372212 0.00014040
6489 -0.44372226 0.00014037
6490 -0.44372479 0.00014037
6491 -0.44372460 0.00014035
6492 -0.44372340 0.00014034
6493 -0.44372511 0.00014033
6494 -0.44372501 0.00014030
6495 -0.44372788 0.00014031
6496 -0.44372901 0.00014029
6497 -0.44373082 0.00014028
6498 -0.44373036 0.00014026
6499 -0.44373332 0.00014027
6500 -0.44373689 0.00014030
6501 -0.44373297 0.00014033
6502 -0.44372893 0.00014037
6503 -0.44373158 0.00014037
6504 -0.44373172 0.00014035
6505 -0.44373297 0.00014033
6506 -0.44372561 0.00014050
6507 -0.44372760 0.00014050
6508 -0.44372484 0.00014050
6509 -0.44372244 0.00014050
6510 -0.44372281 0.00014048
6511 -0.44372285 0.00014046
6512 -0.44371938 0.00014048
6513 -0.44371980 0.00014046
6514 -0.44372039 0.00014044
6515 -0.44371532 0.00014051
6516 -0.44371631 0.00014049
6517 -0.44371668 0.00014047
6518 -0.44371636 0.00014045
6519 -0.44371655 0.00014043
6520 -0.44371610 0.00014041
6521 -0.44371714 0.00014039
6522 -0.44371798 0.00014037
6523 -0.44371928 0.00014035
6524 -0.44371978 0.00014033
6525 -0.44372138 0.00014032
6526 -0.44372436 0.00014033
6527 -0.44372291 0.00014032
6528 -0.44372180 0.00014030
6529 -0.44372338 0.00014029
6530 -0.44372226 0.00014027
6531 -0.44372223 0.00014025
6532 -0.44372158 0.00014023
6533 -0.44371901 0.00014023
6534 -0.44372403 0.00014030
6535 -0.44372494 0.00014028
6536 -0.44372766 0.00014029
6537 -0.44372717 0.00014027
6538 -0.44372669 0.00014025
6539 -0.44372825 0.00014023
6540 -0.44372726 0.00014021
6541 -0.44372742 0.00014019
6542 -0.44372826 0.00014017
6543 -0.44372943 0.00014016
6544 -0.44373057 0.00014014
6545 -0.44373020 0.00014012
6546 -0.44373364 0.00014014
6547 -0.44373314 0.00014012
6548 -0.44373364 0.00014010
6549 -0.44373504 0.00014009
6550 -0.44373514 0.00014006
6551 -0.44373687 0.00014005
6552 -0.44373707 0.00014003
6553 -0.44373419 0.00014004
6554 -0.44373681 0.00014004
6555 -0.44373769 0.00014002
6556 -0.44373745 0.00014000
6557 -0.44373813 0.00013998
6558 -0.44374025 0.00013998
6559 -0.44374115 0.00013996
6560 -0.44373929 0.00013995
6561 -0.44374173 0.00013995
6562 -0.44373729 0.00014000
6563 -0.44373881 0.00013999
6564 -0.44373865 0.00013997
6565 -0.44373953 0.00013995
6566 -0.44374235 0.00013995
6567 -0.44373832 0.00013999
6568 -0.44374000 0.00013998
6569 -0.44374026 0.00013996
6570 -0.44373936 0.00013994
6571 -0.44373841 0.00013992
6572 -0.44374021 0.00013991
6573 -0.44374120 0.00013989
6574 -0.44374288 0.00013988
6575 -0.44374439 0.00013987
6576 -0.44374485 0.00013985
6577 -0.44374332 0.00013984
6578 -0.44374318 0.00013982
6579 -0.44373864 0.00013987
6580 -0.44374022 0.00013986
6581 -0.44374219 0.00013985
6582 -0.44374463 0.00013985
6583 -0.44374587 0.00013983
6584 -0.44374442 0.00013982
6585 -0.44374507 0.00013980
6586 -0.44374491 0.00013978
6587 -0.44374435 0.00013976
6588 -0.44374188 0.00013976
6589 -0.44373989 0.00013975
6590 -0.44373771 0.00013975
6591 -0.44373610 0.00013974
6592 -0.44373587 0.00013971
6593 -0.44373620 0.00013969
6594 -0.44373579 0.00013967
6595 -0.44373394 0.00013966
6596 -0.44373435 0.00013964
6597 -0.44373248 0.00013964
6598 -0.44373145 0.00013962
6599 -0.44373384 0.00013962
6600 -0.44373019 0.00013964
6601 -0.44373017 0.00013962
6602 -0.44372994 0.00013960
6603 -0.44373066 0.00013958
6604 -0.44373154 0.00013956
6605 -0.44373327 0.00013955
6606 -0.44373394 0.00013953
6607 -0.44373384 0.00013951
6608 -0.44373586 0.00013951
6609 -0.44373642 0.00013949
6610 -0.44373465 0.00013948
6611 -0.44373387 0.00013946
6612 -0.44373570 0.00013945
6613 -0.44373750 0.00013944
6614 -0.44373565 0.00013943
6615 -0.44373523 0.00013941
6616 -0.44373568 0.00013939
6617 -0.44373612 0.00013937
6618 -0.44373648 0.00013935
6619 -0.44373699 0.00013933
6620 -0.44374036 0.00013935
6621 -0.44373744 0.00013936
6622 -0.44373686 0.00013934
6623 -0.44373861 0.00013933
6624 -0.44374050 0.00013932
6625 -0.44373992 0.00013930
6626 -0.44373895 0.00013928
6627 -0.44373729 0.00013927
6628 -0.44373732 0.00013925
6629 -0.44373746 0.00013923
6630 -0.44374171 0.00013927
6631 -0.44374028 0.00013926
6632 -0.44373993 0.00013924
6633 -0.44373890 0.00013922
6634 -0.44374201 0.00013923
6635 -0.44373910 0.00013924
6636 -0.44373815 0.00013923
6637 -0.44373806 0.00013921
6638 -0.44374008 0.00013920
6639 -0.44374018 0.00013918
6640 -0.44373934 0.00013916
6641 -0.44374044 0.00013914
6642 -0.44374420 0.00013917
6643 -0.44374172 0.00013917
6644 -0.44374199 0.00013915
6645 -0.44374157 0.00013913
6646 -0.44374289 0.00013912
6647 -0.44374484 0.00013911
6648 -0.44374859 0.00013914
6649 -0.44374754 0.00013912
6650 -0.44374335 0.00013917
6651 -0.44374134 0.00013916
6652 -0.44374340 0.00013915
6653 -0.44374336 0.00013913
6654 -0.44374324 0.00013911
6655 -0.44374286 0.00013909
6656 -0.44374309 0.00013907
6657 -0.44374256 0.00013905
6658 -0.44374228 0.00013903
6659 -0.44373891 0.00013905
6660 -0.44373916 0.00013903
6661 -0.44373718 0.00013902
6662 -0.44373709 0.00013900
6663 -0.44373712 0.00013898
6664 -0.44373438 0.00013899
6665 -0.44373318 0.00013897
6666 -0.44373429 0.00013896
6667 -0.44373088 0.00013898
6668 -0.44373157 0.00013896
6669 -0.44372829 0.00013897
6670 -0.44373098 0.00013898
6671 -0.44372939 0.00013897
6672 -0.44372932 0.00013895
6673 -0.44373064 0.00013893
6674 -0.44372864 0.00013893
6675 -0.44372779 0.00013891
6676 -0.44373156 0.00013894
6677 -0.44373129 0.00013892
6678 -0.44373097 0.00013890
6679 -0.44373058 0.00013888
6680 -0.44372994 0.00013886
6681 -0.44373027 0.00013884
6682 -0.44373332 0.00013885
6683 -0.44373376 0.00013883
6684 -0.44373087 0.00013884
6685 -0.44373249 0.00013883
6686 -0.44373582 0.00013885
6687 -0.44373590 0.00013883
6688 -0.44373241 0.00013885
6689 -0.44373152 0.00013883
6690 -0.44373060 0.00013881
6691 -0.44372903 0.00013880
6692 -0.44372992 0.00013878
6693 -0.44372827 0.00013877
6694 -0.44372880 0.00013875
6695 -0.44372926 0.00013873
6696 -0.44372967 0.00013871
6697 -0.44372722 0.00013871
6698 -0.44372670 0.00013869
6699 -0.44372495 0.00013869
6700 -0.44372425 0.00013867
6701 -0.44372634 0.00013866
6702 -0.44372428 0.00013866
6703 -0.44372546 0.00013864
6704 -0.44372638 0.00013862
6705 -0.44372861 0.00013862
6706 -0.44372888 0.00013860
6707 -0.44373053 0.00013859
6708 -0.44373034 0.00013857
6709 -0.44372895 0.00013855
6710 -0.44373001 0.00013854
6711 -0.44373003 0.00013852
6712 -0.44373066 0.00013850
6713 -0.44373026 0.00013848
6714 -0.44372975 0.00013846
6715 -0.44372398 0.00013856
6716 -0.44372525 0.00013854
6717 -0.44372617 0.00013853
6718 -0.44372420 0.00013852
6719 -0.44372489 0.00013850
6720 -0.44372003 0.00013856
6721 -0.44372082 0.00013855
6722 -0.44372204 0.00013853
6723 -0.44372166 0.00013851
6724 -0.44372129 0.00013849
6725 -0.44372029 0.00013847
6726 -0.44372122 0.00013846
6727 -0.44371950 0.00013845
6728 -0.44372118 0.00013844
6729 -0.44371436 0.00013858
6730 -0.44371409 0.00013856
6731 -0.44371316 0.00013855
6732 -0.44371132 0.00013854
6733 -0.44371424 0.00013855
6734 -0.44371443 0.00013853
6735 -0.44371182 0.00013853
6736 -0.44371124 0.00013851
6737 -0.44371328 0.00013851
6738 -0.44371352 0.00013849
6739 -0.44371340 0.00013847
6740 -0.44371116 0.00013846
6741 -0.44371093 0.00013844
6742 -0.44371121 0.00013842
6743 -0.44370874 0.00013842
6744 -0.44370715 0.00013841
6745 -0.44370725 0.00013839
6746 -0.44370710 0.00013837
6747 -0.44370734 0.00013835
6748 -0.44370717 0.00013833
6749 -0.44370875 0.00013832
6750 -0.44371052 0.00013831
6751 -0.44371052 0.00013829
6752 -0.44371037 0.00013827
6753 -0.44371106 0.00013825
6754 -0.44371132 0.00013823
6755 -0.44371029 0.00013821
6756 -0.44371373 0.00013824
6757 -0.44371439 0.00013822
6758 -0.44371378 0.00013820
6759 -0.44371416 0.00013818
6760 -0.44371518 0.00013816
6761 -0.44371779 0.00013817
6762 -0.44371642 0.00013815
6763 -0.44371603 0.00013813
6764 -0.44371428 0.00013812
6765 -0.44371642 0.00013812
6766 -0.44371789 0.00013811
6767 -0.44371571 0.00013810
6768 -0.44371449 0.00013809
6769 -0.44371422 0.00013807
6770 -0.44371332 0.00013805
6771 -0.44371574 0.00013805
6772 -0.44371323 0.00013805
6773 -0.44371419 0.00013804
6774 -0.44371581 0.00013803
6775 -0.44371476 0.00013801
6776 -0.44371276 0.00013800
6777 -0.44371316 0.00013798
6778 -0.44371294 0.00013796
6779 -0.44371212 0.00013795
6780 -0.44371179 0.00013793
6781 -0.44370981 0.00013792
6782 -0.44371052 0.00013790
6783 -0.44371110 0.00013788
6784 -0.44370805 0.00013790
6785 -0.44370789 0.00013788
6786 -0.44370432 0.00013790
6787 -0.44370504 0.00013788
6788 -0.44370504 0.00013786
6789 -0.44370624 0.00013785
6790 -0.44370742 0.00013783
6791 -0.44370615 0.00013782
6792 -0.44370488 0.00013780
6793 -0.44370440 0.00013778
6794 -0.44370526 0.00013777
6795 -0.44370541 0.00013775
6796 -0.44370710 0.00013774
6797 -0.44370768 0.00013772
6798 -0.44370744 0.00013770
6799 -0.44370800 0.00013768
6800 -0.44370623 0.00013767
6801 -0.44370725 0.00013765
6802 -0.44370579 0.00013764
6803 -0.44370580 0.00013762
6804 -0.44370390 0.00013761
6805 -0.44370480 0.00013760
6806 -0.44370575 0.00013758
6807 -0.44370549 0.00013756
6808 -0.44370767 0.00013756
6809 -0.44370843 0.00013754
6810 -0.44370710 0.00013752
6811 -0.44370777 0.00013751
6812 -0.44370897 0.00013749
6813 -0.44370720 0.00013748
6814 -0.44370707 0.00013746
6815 -0.44370568 0.00013745
6816 -0.44370625 0.00013743
6817 -0.44370571 0.00013741
6818 -0.44370454 0.00013740
6819 -0.44370487 0.00013738
6820 -0.44370201 0.00013739
6821 -0.44370038 0.00013737
6822 -0.44370473 0.00013742
6823 -0.44370357 0.00013741
6824 -0.44370131 0.00013741
6825 -0.44370192 0.00013739
6826 -0.44370119 0.00013737
6827 -0.44370205 0.00013735
6828 -0.44370421 0.00013735
6829 -0.44370528 0.00013733
6830 -0.44370435 0.00013732
6831 -0.44370568 0.00013730
6832 -0.44370245 0.00013732
6833 -0.44369890 0.00013735
6834 -0.44369701 0.00013734
6835 -0.44369854 0.00013733
6836 -0.44369910 0.00013731
6837 -0.44370075 0.00013730
6838 -0.44369825 0.00013730
6839 -0.44369651 0.00013729
6840 -0.44369676 0.00013727
6841 -0.44369615 0.00013725
6842 -0.44369296 0.00013727
6843 -0.44369106 0.00013726
6844 -0.44369317 0.00013726
6845 -0.44369157 0.00013725
6846 -0.44369222 0.00013723
6847 -0.44369236 0.00013721
6848 -0.44369381 0.00013720
6849 -0.44369301 0.00013718
6850 -0.44369374 0.00013716
6851 -0.44369457 0.00013714
6852 -0.44369494 0.00013713
6853 -0.44369635 0.00013711
6854 -0.44369695 0.00013709
6855 -0.44369910 0.00013709
6856 -0.44369870 0.00013707
6857 -0.44369864 0.00013705
6858 -0.44369820 0.00013703
6859 -0.44369903 0.00013701
6860 -0.44369952 0.00013700
6861 -0.44369757 0.00013699
6862 -0.44370023 0.00013700
6863 -0.44369866 0.00013698
6864 -0.44369630 0.00013698
6865 -0.44369613 0.00013696
6866 -0.44369568 0.00013695
6867 -0.44369895 0.00013696
6868 -0.44370247 0.00013699
6869 -0.44370367 0.00013698
6870 -0.44370272 0.00013696
6871 -0.44370256 0.00013694
6872 -0.44370369 0.00013692
6873 -0.44370559 0.00013692
6874 -0.44370582 0.00013690
6875 -0.44370597 0.00013688
6876 -0.44370586 0.00013686
6877 -0.44370440 0.00013685
6878 -0.44370568 0.00013683
6879 -0.44370862 0.00013684
6880 -0.44370935 0.00013683
6881 -0.44371001 0.00013681
6882 -0.44371167 0.00013680
6883 -0.44371137 0.00013678
6884 -0.44371207 0.00013676
6885 -0.44370828 0.00013679
6886 -0.44370939 0.00013678
6887 -0.44370913 0.00013676
6888 -0.44371110 0.00013675
6889 -0.44371127 0.00013673
6890 -0.44371260 0.00013672
6891 -0.44371178 0.00013670
6892 -0.44371351 0.00013669
6893 -0.44371550 0.00013669
6894 -0.44371533 0.00013667
6895 -0.44371681 0.00013665
6896 -0.44371793 0.00013664
6897 -0.44371825 0.00013662
6898 -0.44371673 0.00013661
6899 -0.44371901 0.00013661
6900 -0.44371733 0.00013660
6901 -0.44371795 0.00013658
6902 -0.44371723 0.00013656
6903 -0.44371892 0.00013655
6904 -0.44371751 0.00013654
6905 -0.44371843 0.00013652
6906 -0.44372007 0.00013651
6907 -0.44371971 0.00013649
6908 -0.44372166 0.00013649
6909 -0.44372129 0.00013647
6910 -0.44372226 0.00013645
6911 -0.44372384 0.00013644
6912 -0.44372306 0.00013642
6913 -0.44372312 0.00013641
6914 -0.44372300 0.00013639
6915 -0.44372274 0.00013637
6916 -0.44372223 0.00013635
6917 -0.44372185 0.00013633
6918 -0.44371951 0.00013633
6919 -0.44372030 0.00013631
6920 -0.44372116 0.00013629
6921 -0.44372284 0.00013628
6922 -0.44372145 0.00013627
6923 -0.44371911 0.00013627
6924 -0.44371824 0.00013626
6925 -0.44371761 0.00013624
6926 -0.44371467 0.00013625
6927 -0.44371420 0.00013623
6928 -0.44371481 0.00013621
6929 -0.44371579 0.00013620
6930 -0.44371158 0.00013624
6931 -0.44371075 0.00013622
6932 -0.44371206 0.00013621
6933 -0.44370830 0.00013624
6934 -0.44370983 0.00013623
6935 -0.44371235 0.00013624
6936 -0.44371057 0.00013623
6937 -0.44371012 0.00013621
6938 -0.44370659 0.00013624
6939 -0.44371004 0.00013626
6940 -0.44371098 0.00013624
6941 -0.44370972 0.00013623
6942 -0.44370958 0.00013621
6943 -0.44371068 0.00013619
6944 -0.44370990 0.00013618
6945 -0.44370866 0.00013616
6946 -0.44370865 0.00013614
6947 -0.44370943 0.00013613
6948 -0.44370809 0.00013611
6949 -0.44370849 0.00013609
6950 -0.44370884 0.00013607
6951 -0.44370741 0.00013606
6952 -0.44370619 0.00013605
6953 -0.44370628 0.00013603
6954 -0.44370553 0.00013601
6955 -0.44370497 0.00013599
6956 -0.44370653 0.00013598
6957 -0.44370661 0.00013596
6958 -0.44370775 0.00013595
6959 -0.44370822 0.00013593
6960 -0.44370712 0.00013591
6961 -0.44370849 0.00013590
6962 -0.44371024 0.00013589
6963 -0.44371313 0.00013590
6964 -0.44371097 0.00013590
6965 -0.44370801 0.00013592
6966 -0.44371048 0.00013592
6967 -0.44371227 0.00013591
6968 -0.44371141 0.00013589
6969 -0.44371166 0.00013587
6970 -0.44370896 0.00013588
6971 -0.44370912 0.00013586
6972 -0.44370834 0.00013585
6973 -0.44370670 0.00013584
6974 -0.44370838 0.00013583
6975 -0.44370628 0.00013582
6976 -0.44370512 0.00013581
6977 -0.44370579 0.00013579
6978 -0.44370480 0.00013577
6979 -0.44370331 0.00013576
6980 -0.44370409 0.00013575
6981 -0.44370659 0.00013575
6982 -0.44370710 0.00013573
6983 -0.44370835 0.00013572
6984 -0.44370753 0.00013570
6985 -0.44371006 0.00013571
6986 -0.44371192 0.00013570
6987 -0.44371184 0.00013568
6988 -0.44371465 0.00013569
6989 -0.44371577 0.00013567
6990 -0.44371537 0.00013566
6991 -0.44371621 0.00013564
6992 -0.44371390 0.00013564
6993 -0.44371379 0.00013562
6994 -0.44371303 0.00013560
6995 -0.44371428 0.00013559
6996 -0.44371465 0.00013557
6997 -0.44371357 0.00013555
6998 -0.44371273 0.00013554
6999 -0.44371413 0.00013553
7000 -0.44371518 0.00013551
7001 -0.44371393 0.00013550
7002 -0.44371265 0.00013548
7003 -0.44371028 0.00013548
7004 -0.44370721 0.00013550
7005 -0.44370915 0.00013549
7006 -0.44371124 0.00013549
7007 -0.44370950 0.00013548
7008 -0.44371044 0.00013547
7009 -0.44370930 0.00013545
7010 -0.44370860 0.00013544
7011 -0.44370614 0.00013544
7012 -0.44370651 0.00013542
7013 -0.44370821 0.00013541
7014 -0.44370962 0.00013540
7015 -0.44371171 0.00013540
7016 -0.44371271 0.00013538
7017 -0.44371153 0.00013537
7018 -0.44371185 0.00013535
7019 -0.44371433 0.00013535
7020 -0.44371772 0.00013537
7021 -0.44371923 0.00013536
7022 -0.44371824 0.00013535
7023 -0.44371643 0.00013534
7024 -0.44371852 0.00013534
7025 -0.44371736 0.00013532
7026 -0.44371427 0.00013534
7027 -0.44371590 0.00013533
7028 -0.44371782 0.00013532
7029 -0.44371698 0.00013531
7030 -0.44371708 0.00013529
7031 -0.44371732 0.00013527
7032 -0.44371720 0.00013525
7033 -0.44371687 0.00013523
7034 -0.44371630 0.00013521
7035 -0.44371769 0.00013520
7036 -0.44371871 0.00013518
7037 -0.44371886 0.00013517
7038 -0.44371868 0.00013515
7039 -0.44371738 0.00013513
7040 -0.44371814 0.00013512
7041 -0.44371979 0.00013511
7042 -0.44372069 0.00013509
7043 -0.44372054 0.00013507
7044 -0.44372241 0.00013507
7045 -0.44372071 0.00013506
7046 -0.44371972 0.00013504
7047 -0.44371943 0.00013502
7048 -0.44371902 0.00013500
7049 -0.44371856 0.00013499
7050 -0.44372101 0.00013499
7051 -0.44372133 0.00013497
7052 -0.44372322 0.00013496
7053 -0.44372193 0.00013495
7054 -0.44372315 0.00013494
7055 -0.44372364 0.00013492
7056 -0.44372511 0.00013491
7057 -0.44372541 0.00013489
7058 -0.44372520 0.00013487
7059 -0.44372935 0.00013492
7060 -0.44372806 0.00013490
7061 -0.44372617 0.00013490
7062 -0.44372777 0.00013489
7063 -0.44372853 0.00013487
7064 -0.44372986 0.00013486
7065 -0.44372874 0.00013484
7066 -0.44372843 0.00013482
7067 -0.44372950 0.00013481
7068 -0.44372955 0.00013479
7069 -0.44372933 0.00013477
7070 -0.44373059 0.00013476
7071 -0.44373259 0.00013475
7072 -0.44373367 0.00013474
7073 -0.44373372 0.00013472
7074 -0.44373435 0.00013470
7075 -0.44373630 0.00013470
7076 -0.44373662 0.00013468
7077 -0.44373700 0.00013466
7078 -0.44373765 0.00013464
7079 -0.44373816 0.00013463
7080 -0.44374032 0.00013462
7081 -0.44374236 0.00013462
7082 -0.44374714 0.00013469
7083 -0.44374766 0.00013467
7084 -0.44375000 0.00013467
7085 -0.44374875 0.00013466
7086 -0.44374867 0.00013464
7087 -0.44375017 0.00013463
7088 -0.44375004 0.00013461
7089 -0.44375076 0.00013459
7090 -0.44375013 0.00013457
7091 -0.44375013 0.00013455
7092 -0.44375201 0.00013455
7093 -0.44375008 0.00013454
7094 -0.44375151 0.00013453
7095 -0.44374904 0.00013454
7096 -0.44374840 0.00013452
7097 -0.44374606 0.00013452
7098 -0.44374653 0.00013450
7099 -0.44374843 0.00013450
7100 -0.44374868 0.00013448
7101 -0.44374884 0.00013446
7102 -0.44374822 0.00013444
7103 -0.44374718 0.00013443
7104 -0.44374563 0.00013442
7105 -0.44374761 0.00013441
7106 -0.44374799 0.00013439
7107 -0.44374588 0.00013439
7108 -0.44374729 0.00013438
7109 -0.44374852 0.00013437
7110 -0.44374647 0.00013436
7111 -0.44374773 0.00013435
7112 -0.44374839 0.00013433
7113 -0.44375049 0.00013433
7114 -0.44375078 0.00013431
7115 -0.44375047 0.00013429
7116 -0.44374908 0.00013428
7117 -0.44374985 0.00013426
7118 -0.44375128 0.00013425
7119 -0.44375260 0.00013424
7120 -0.44375332 0.00013422
7121 -0.44375203 0.00013421
7122 -0.44375137 0.00013419
7123 -0.44375298 0.00013419
7124 -0.44375319 0.00013417
7125 -0.44375403 0.00013415
7126 -0.44375518 0.00013414
7127 -0.44375420 0.00013412
7128 -0.44375417 0.00013410
7129 -0.44375554 0.00013409
7130 -0.44375579 0.00013407
7131 -0.44375538 0.00013405
7132 -0.44375367 0.00013405
7133 -0.44375226 0.00013403
7134 -0.44375271 0.00013402
7135 -0.44375248 0.00013400
7136 -0.44374968 0.00013401
7137 -0.44374933 0.00013399
7138 -0.44374758 0.00013398
7139 -0.44374635 0.00013397
7140 -0.44374496 0.00013396
7141 -0.44374607 0.00013394
7142 -0.44374450 0.00013393
7143 -0.44374210 0.00013394
7144 -0.44374359 0.00013393
7145 -0.44374525 0.00013392
7146 -0.44374616 0.00013390
7147 -0.44374574 0.00013388
7148 -0.44374407 0.00013388
7149 -0.44374362 0.00013386
7150 -0.44374345 0.00013384
7151 -0.44374171 0.00013383
7152 -0.44374215 0.00013381
7153 -0.44374223 0.00013380
7154 -0.44374181 0.00013378
7155 -0.44374181 0.00013376
7156 -0.44374255 0.00013374
7157 -0.44374035 0.00013374
7158 -0.44374027 0.00013372
7159 -0.44373778 0.00013373
7160 -0.44373821 0.00013371
7161 -0.44373785 0.00013369
7162 -0.44373618 0.00013368
7163 -0.44373354 0.00013369
7164 -0.44373442 0.00013367
7165 -0.44373644 0.00013367
7166 -0.44373475 0.00013366
7167 -0.44373378 0.00013365
7168 -0.44373409 0.00013363
7169 -0.44373323 0.00013361
7170 -0.44373097 0.00013361
7171 -0.44372856 0.00013362
7172 -0.44372993 0.00013361
7173 -0.44372886 0.00013359
7174 -0.44372776 0.00013358
7175 -0.44372560 0.00013358
7176 -0.44372610 0.00013356
7177 -0.44372408 0.00013356
7178 -0.44372581 0.00013355
7179 -0.44372659 0.00013353
7180 -0.44372548 0.00013352
7181 -0.44372636 0.00013350
7182 -0.44372435 0.00013350
7183 -0.44372432 0.00013348
7184 -0.44372657 0.00013348
7185 -0.44372787 0.00013347
7186 -0.44372347 0.00013352
7187 -0.44372537 0.00013352
7188 -0.44372739 0.00013351
7189 -0.44372581 0.00013350
7190 -0.44372599 0.00013349
7191 -0.44372499 0.00013347
7192 -0.44372488 0.00013345
7193 -0.44372554 0.00013344
7194 -0.44372294 0.00013344
7195 -0.44372285 0.00013342
7196 -0.44372497 0.00013342
7197 -0.44372744 0.00013343
