#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
       12065  0.00052416    0.102613  0.00126876
       12066  0.00024576    0.102608  0.00126866
       12067           0      0.1026  0.00126858
       12068   6.336e-05    0.102592   0.0012685
       12069  0.00159936     0.10261  0.00126852
       12070-1.15143e-15    0.102602  0.00126845
       12071  0.00018624    0.102596  0.00126835
       12072  0.00019136    0.102591  0.00126826
       12073  0.00072384    0.102594  0.00126816
       12074  0.00054464    0.102595  0.00126805
       12075  0.00047104    0.102594  0.00126795
       12076   6.336e-05    0.102587  0.00126787
       12077  0.00012544     0.10258  0.00126778
       12078  0.00018624    0.102575  0.00126768
       12079  0.00012544    0.102569  0.00126759
       12080           0     0.10256  0.00126752
       12081           0    0.102552  0.00126744
       12082  0.00012544    0.102545  0.00126735
       12083  0.00036096    0.102543  0.00126725
       12084           0    0.102534  0.00126717
       12085  0.00098496    0.102542  0.00126709
       12086      0.0012    0.102553  0.00126704
       12087  0.00154816    0.102571  0.00126705
       12088  0.00080384    0.102575  0.00126695
       12089     0.00096    0.102583  0.00126687
       12090    0.000576    0.102584  0.00126677
       12091    0.000816    0.102589  0.00126667
       12092  0.00041664    0.102587  0.00126657
       12093  0.00041664    0.102586  0.00126647
       12094  0.00036096    0.102583  0.00126636
       12095    0.001456    0.102599  0.00126635
       12096           0     0.10259  0.00126628
       12097  0.00018624    0.102585  0.00126618
       12098   6.336e-05    0.102577   0.0012661
       12099  0.00012544    0.102571  0.00126601
       12100-1.15143e-15    0.102562  0.00126594
       12101-1.15143e-15    0.102554  0.00126586
       12102  0.00123136    0.102566  0.00126581
       12103           0    0.102557  0.00126574
       12104  0.00047104    0.102557  0.00126563
       12105  0.00024576    0.102552  0.00126553
       12106  0.00012544    0.102546  0.00126545
       12107           0    0.102537  0.00126537
       12108  0.00018624    0.102532  0.00126528
       12109  0.00018624    0.102527  0.00126518
       12110           0    0.102518  0.00126511
       12111  0.00012544    0.102512  0.00126502
       12112  0.00024576    0.102507  0.00126492
       12113           0    0.102499  0.00126485
       12114           0     0.10249  0.00126477
       12115           0    0.102482  0.00126469
       12116  0.00012544    0.102476  0.00126461
       12117  0.00018624     0.10247  0.00126451
       12118   6.336e-05    0.102463  0.00126443
       12119  0.00047104    0.102462  0.00126433
       12120           0    0.102454  0.00126425
       12121  0.00077056    0.102458  0.00126415
       12122           0    0.102449  0.00126408
       12123           0    0.102441    0.001264
       12124           0    0.102433  0.00126393
       12125  0.00156864     0.10245  0.00126394
       12126-1.15143e-15    0.102442  0.00126387
       12127  0.00024576    0.102437  0.00126377
       12128  0.00220864    0.102465  0.00126397
       12129  0.00098496    0.102473  0.00126389
       12130-1.15143e-15    0.102464  0.00126382
       12131-1.15143e-15    0.102456  0.00126374
       12132  0.00086016    0.102462  0.00126365
       12133    0.000304    0.102458  0.00126355
       12134           0     0.10245  0.00126348
       12135  0.00012544    0.102444  0.00126339
       12136  0.00154816    0.102461   0.0012634
       12137    0.001968    0.102485  0.00126352
       12138           0    0.102476  0.00126345
       12139           0    0.102468  0.00126337
       12140  0.00012544    0.102461  0.00126328
       12141   6.336e-05    0.102454   0.0012632
       12142  0.00036096    0.102451   0.0012631
       12143  0.00018624    0.102446  0.00126301
       12144  0.00012544     0.10244  0.00126292
       12145  0.00012544    0.102433  0.00126283
       12146           0    0.102425  0.00126275
       12147  0.00012544    0.102419  0.00126267
       12148           0     0.10241  0.00126259
       12149  0.00052416     0.10241  0.00126249
       12150   6.336e-05    0.102403   0.0012624
       12151  0.00189184    0.102426   0.0012625
       12152  0.00143616    0.102441  0.00126249
       12153  0.00012544    0.102434   0.0012624
       12154           0    0.102426  0.00126233
       12155  0.00090304    0.102432  0.00126224
       12156  0.00018624    0.102427  0.00126215
       12157  0.00036096    0.102425  0.00126205
       12158           0    0.102416  0.00126197
       12159    0.000816    0.102421  0.00126188
       12160   6.336e-05    0.102414   0.0012618
       12161  0.00159936    0.102432  0.00126182
       12162  0.00159424    0.102449  0.00126184
       12163  0.00150784    0.102466  0.00126184
       12164  0.00094464    0.102473  0.00126176
       12165   6.336e-05    0.102466  0.00126168
       12166  0.00067584    0.102468  0.00126158
       12167           0     0.10246   0.0012615
       12168  0.00012544    0.102454  0.00126141
       12169           0    0.102445  0.00126134
       12170  0.00141056     0.10246  0.00126132
       12171-1.15143e-15    0.102451  0.00126124
       12172  0.00047104    0.102451  0.00126114
       12173  0.00131776    0.102464  0.00126111
       12174  0.00150784     0.10248  0.00126111
       12175   6.336e-05    0.102473  0.00126103
       12176           0    0.102465  0.00126095
       12177           0    0.102456  0.00126088
       12178  0.00041664    0.102455  0.00126077
       12179  0.00012544    0.102448  0.00126069
       12180  0.00159744    0.102466  0.00126071
       12181  0.00147456    0.102482   0.0012607
       12182-1.15143e-15    0.102473  0.00126063
       12183  0.00151744     0.10249  0.00126063
       12184           0    0.102482  0.00126056
       12185  0.00041664     0.10248  0.00126046
       12186   6.336e-05    0.102473  0.00126037
       12187   6.336e-05    0.102465  0.00126029
       12188           0    0.102457  0.00126022
       12189  0.00052416    0.102457  0.00126011
       12190           0    0.102449  0.00126004
       12191  0.00041664    0.102447  0.00125994
       12192  0.00111616    0.102457  0.00125987
       12193   6.336e-05     0.10245  0.00125979
       12194   6.336e-05    0.102442  0.00125971
       12195  0.00144576    0.102457   0.0012597
       12196           0    0.102449  0.00125962
       12197  0.00067584    0.102452  0.00125952
       12198  0.00036096    0.102449  0.00125942
       12199  0.00113344    0.102459  0.00125936
       12200    0.001856    0.102482  0.00125945
       12201   6.336e-05    0.102474  0.00125937
       12202  0.00018624    0.102469  0.00125927
       12203  0.00124096    0.102481  0.00125923
       12204  0.00338944    0.102528  0.00126001
       12205           0    0.102519  0.00125993
       12206  0.00086016    0.102525  0.00125984
       12207  0.00012544    0.102519  0.00125975
       12208  0.00012544    0.102513  0.00125967
       12209           0    0.102504  0.00125959
       12210           0    0.102496  0.00125952
       12211  0.00161984    0.102514  0.00125954
       12212  0.00018624    0.102509  0.00125945
       12213  0.00067584    0.102511  0.00125935
       12214-1.15143e-15    0.102503  0.00125928
       12215  0.00090304    0.102509  0.00125919
       12216  0.00386304    0.102564  0.00126028
       12217    0.000576    0.102565  0.00126018
       12218  0.00018624     0.10256  0.00126009
       12219   6.336e-05    0.102552     0.00126
       12220  0.00024576    0.102548  0.00125991
       12221           0     0.10254  0.00125983
       12222    0.001024    0.102548  0.00125976
       12223  0.00024576    0.102544  0.00125966
       12224           0    0.102535  0.00125959
       12225  0.00086016    0.102541   0.0012595
       12226  0.00041664    0.102539   0.0012594
       12227    0.000816    0.102544   0.0012593
       12228  0.00184576    0.102566  0.00125939
       12229   6.336e-05    0.102559  0.00125931
       12230  0.00156416    0.102576  0.00125932
       12231           0    0.102568  0.00125925
       12232  0.00012544    0.102561  0.00125916
       12233           0    0.102553  0.00125908
       12234    0.000816    0.102558  0.00125899
       12235  0.00041664    0.102556  0.00125889
       12236    0.001456    0.102572  0.00125888
       12237  0.00018624    0.102566  0.00125879
       12238-1.15143e-15    0.102558  0.00125871
       12239-1.15143e-15     0.10255  0.00125864
       12240-1.15143e-15    0.102541  0.00125856
       12241   6.336e-05    0.102534  0.00125848
       12242    0.001024    0.102542  0.00125841
       12243  0.00078016    0.102547  0.00125831
       12244  0.00047104    0.102546  0.00125821
       12245  0.00067584    0.102549  0.00125811
       12246-1.15143e-15     0.10254  0.00125804
       12247   6.336e-05    0.102533  0.00125795
       12248           0    0.102524  0.00125788
       12249  0.00036096    0.102522  0.00125778
       12250  0.00159936     0.10254   0.0012578
       12251   6.336e-05    0.102532  0.00125772
       12252           0    0.102524  0.00125765
       12253   6.336e-05    0.102517  0.00125756
       12254  0.00018624    0.102511  0.00125747
       12255           0    0.102503   0.0012574
       12256  0.00052416    0.102503   0.0012573
       12257  0.00098496    0.102511  0.00125722
       12258    0.000304    0.102507  0.00125712
       12259           0    0.102499  0.00125704
       12260   6.336e-05    0.102492  0.00125696
       12261           0    0.102483  0.00125689
       12262  0.00150784      0.1025  0.00125689
       12263           0    0.102491  0.00125682
       12264  0.00024576    0.102487  0.00125672
       12265   6.336e-05     0.10248  0.00125664
       12266    0.001536    0.102496  0.00125665
       12267  0.00067584    0.102499  0.00125655
       12268  0.00012544    0.102493  0.00125646
       12269  0.00018624    0.102487  0.00125637
       12270  0.00132864    0.102501  0.00125634
       12271   6.336e-05    0.102493  0.00125626
       12272  0.00221376    0.102521  0.00125646
       12273  0.00208576    0.102547  0.00125662
       12274  0.00212736    0.102573  0.00125679
       12275           0    0.102565  0.00125672
       12276   6.336e-05    0.102557  0.00125664
       12277  0.00143616    0.102572  0.00125662
       12278  0.00184576    0.102594  0.00125671
       12279           0    0.102586  0.00125664
       12280    0.001024    0.102594  0.00125656
       12281  0.00098496    0.102602  0.00125648
       12282   6.336e-05    0.102594   0.0012564
       12283  0.00036096    0.102592   0.0012563
       12284  0.00018624    0.102587  0.00125621
       12285           0    0.102578  0.00125614
       12286    0.001024    0.102587  0.00125606
       12287    0.001152    0.102597    0.001256
       12288  0.00012544    0.102591  0.00125592
       12289-1.15143e-15    0.102582  0.00125584
       12290  0.00090304    0.102589  0.00125575
       12291           0     0.10258  0.00125568
       12292  0.00147456    0.102596  0.00125568
       12293           0    0.102588   0.0012556
