#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         691     -0.9928   -0.978143  0.00116196
         692          -1   -0.978175  0.00116071
         693     -0.9832   -0.978182  0.00115906
         694          -1   -0.978213  0.00115781
         695     -0.9776   -0.978212  0.00115615
         696     -0.9176   -0.978125  0.00115776
         697      -0.916   -0.978036  0.00115953
         698     -0.9752   -0.978032  0.00115787
         699          -1   -0.978064  0.00115664
         700     -0.9976   -0.978091  0.00115533
         701     -0.9992   -0.978122  0.00115407
         702     -0.9984    -0.97815  0.00115279
         703     -0.9192   -0.978067   0.0011542
         704     -0.9928   -0.978087  0.00115275
         705      -0.984   -0.978096  0.00115114
         706          -1   -0.978127  0.00114993
         707     -0.9984   -0.978156  0.00114866
         708     -0.9912   -0.978174  0.00114718
         709     -0.9912   -0.978192  0.00114571
         710     -0.9992   -0.978222  0.00114448
         711          -1   -0.978253  0.00114328
         712     -0.9984   -0.978281  0.00114203
         713     -0.9752   -0.978277  0.00114043
         714       -0.92   -0.978195  0.00114175
         715     -0.9144   -0.978106  0.00114364
         716      -0.924    -0.97803  0.00114453
         717          -1   -0.978061  0.00114335
         718     -0.9992    -0.97809  0.00114213
         719     -0.9928   -0.978111  0.00114073
         720       -0.92    -0.97803    0.001142
         721     -0.8952   -0.977915  0.00114618
         722        -0.9   -0.977807  0.00114966
         723     -0.9192   -0.977726  0.00115092
         724     -0.8968   -0.977614  0.00115475
         725     -0.8792   -0.977479  0.00116111
         726     -0.9056    -0.97738  0.00116372
         727          -1   -0.977411  0.00116253
         728          -1   -0.977442  0.00116135
         729     -0.9984   -0.977471  0.00116011
         730     -0.9992     -0.9775  0.00115891
         731     -0.9848    -0.97751  0.00115736
         732      -0.912   -0.977421  0.00115924
         733     -0.9104   -0.977329  0.00116126
         734     -0.9752   -0.977326  0.00115968
         735     -0.9976   -0.977354  0.00115843
         736     -0.9992   -0.977384  0.00115724
         737     -0.9904   -0.977401   0.0011558
         738      -0.964   -0.977383  0.00115438
         739     -0.9992   -0.977413  0.00115319
         740     -0.9888   -0.977428  0.00115174
         741      -0.992   -0.977448  0.00115035
         742          -1   -0.977478   0.0011492
         743     -0.9744   -0.977474  0.00114766
         744     -0.9928   -0.977495   0.0011463
         745      -0.996   -0.977519  0.00114503
         746     -0.9408    -0.97747  0.00114456
         747       -0.92   -0.977393  0.00114561
         748     -0.9648   -0.977376   0.0011442
         749          -1   -0.977407  0.00114307
         750          -1   -0.977437  0.00114194
         751     -0.9992   -0.977466  0.00114079
         752          -1   -0.977496  0.00113967
         753          -1   -0.977526  0.00113855
         754     -0.9312   -0.977464  0.00113869
         755       -0.92   -0.977388  0.00113972
         756       -0.92   -0.977312  0.00114074
         757     -0.9072    -0.97722  0.00114299
         758     -0.9912   -0.977238  0.00114163
         759     -0.9984   -0.977266  0.00114047
         760     -0.9968   -0.977292  0.00113925
         761     -0.9992    -0.97732  0.00113812
         762      -0.936   -0.977266  0.00113792
         763     -0.9936   -0.977288  0.00113663
         764          -1   -0.977317  0.00113553
         765     -0.9992   -0.977346  0.00113441
         766          -1   -0.977375  0.00113331
         767     -0.9992   -0.977404  0.00113219
         768          -1   -0.977433   0.0011311
         769          -1   -0.977463  0.00113001
         770     -0.9888   -0.977477  0.00112864
         771          -1   -0.977507  0.00112755
         772     -0.9856   -0.977517  0.00112614
         773     -0.9984   -0.977544  0.00112501
         774      -0.996   -0.977568   0.0011238
         775     -0.9992   -0.977596   0.0011227
         776      -0.996    -0.97762   0.0011215
         777     -0.9864   -0.977631  0.00112012
         778          -1    -0.97766  0.00111905
         779     -0.9976   -0.977685   0.0011179
         780     -0.9936   -0.977706  0.00111666
         781     -0.9872   -0.977718  0.00111529
         782     -0.9984   -0.977744  0.00111418
         783     -0.9576   -0.977719  0.00111305
         784       -0.92   -0.977645  0.00111407
         785     -0.9168   -0.977567  0.00111534
         786     -0.9184   -0.977492  0.00111646
         787      -0.912   -0.977409  0.00111814
         788     -0.9984   -0.977436  0.00111704
         789     -0.9992   -0.977463  0.00111596
         790     -0.9976   -0.977489  0.00111484
         791     -0.9984   -0.977515  0.00111374
         792          -1   -0.977543   0.0011127
         793          -1   -0.977572  0.00111166
         794     -0.9952   -0.977594  0.00111048
         795     -0.9944   -0.977615  0.00110928
         796     -0.9992   -0.977642  0.00110822
         797          -1    -0.97767  0.00110718
         798     -0.9792   -0.977672   0.0011058
         799          -1     -0.9777  0.00110477
         800     -0.9992   -0.977727  0.00110371
         801          -1   -0.977755  0.00110269
         802     -0.9752   -0.977752  0.00110132
         803     -0.9976   -0.977776  0.00110022
         804     -0.9984   -0.977802  0.00109915
         805     -0.9984   -0.977828  0.00109808
         806     -0.9864   -0.977838  0.00109677
         807          -1   -0.977866  0.00109576
         808     -0.9984   -0.977891   0.0010947
         809     -0.9992   -0.977917  0.00109366
         810          -1   -0.977945  0.00109265
         811     -0.9976   -0.977969  0.00109157
         812     -0.9704    -0.97796  0.00109027
         813      -0.916   -0.977883  0.00109159
         814     -0.8984   -0.977786   0.0010946
         815     -0.9192   -0.977714  0.00109562
         816     -0.9904   -0.977729  0.00109439
         817          -1   -0.977757  0.00109339
         818          -1   -0.977784  0.00109239
         819     -0.9928   -0.977802  0.00109121
         820     -0.9832   -0.977809   0.0010899
         821     -0.9888   -0.977822  0.00108865
         822          -1   -0.977849  0.00108766
         823     -0.9464   -0.977811  0.00108701
         824     -0.9016   -0.977718  0.00108962
         825     -0.9192   -0.977648   0.0010906
         826     -0.9192   -0.977577  0.00109158
         827     -0.9056    -0.97749  0.00109372
         828        -0.9   -0.977396   0.0010964
         829     -0.9176   -0.977324  0.00109744
         830       -0.92   -0.977255  0.00109829
         831     -0.9296   -0.977198  0.00109847
         832          -1   -0.977225  0.00109749
         833     -0.9968   -0.977248  0.00109642
         834          -1   -0.977276  0.00109545
         835          -1   -0.977303  0.00109447
         836          -1    -0.97733   0.0010935
         837     -0.9984   -0.977355  0.00109249
         838     -0.9984    -0.97738  0.00109147
         839     -0.9992   -0.977406  0.00109048
         840     -0.9992   -0.977432  0.00108949
         841     -0.9952   -0.977454   0.0010884
         842          -1    -0.97748  0.00108744
         843     -0.9648   -0.977465  0.00108625
         844     -0.9936   -0.977484  0.00108513
         845     -0.9976   -0.977508  0.00108411
         846     -0.9984   -0.977533  0.00108311
         847     -0.9984   -0.977557  0.00108211
         848     -0.9992   -0.977583  0.00108113
         849     -0.9984   -0.977608  0.00108014
         850      -0.996   -0.977629  0.00107908
         851          -1   -0.977655  0.00107814
         852     -0.9944   -0.977675  0.00107705
         853     -0.9416   -0.977633  0.00107662
         854     -0.9128   -0.977557  0.00107803
         855     -0.9864   -0.977567  0.00107682
         856          -1   -0.977593  0.00107588
         857     -0.9968   -0.977616  0.00107486
         858          -1   -0.977642  0.00107392
         859     -0.9992   -0.977667  0.00107296
         860     -0.9992   -0.977692  0.00107201
         861          -1   -0.977718  0.00107108
         862          -1   -0.977744  0.00107015
         863          -1    -0.97777  0.00106922
         864     -0.9992   -0.977794  0.00106827
         865     -0.9976   -0.977817  0.00106728
         866      -0.992   -0.977834  0.00106617
         867     -0.9376   -0.977787  0.00106595
         868     -0.9928   -0.977805  0.00106486
         869      -0.996   -0.977826  0.00106384
         870     -0.9968   -0.977847  0.00106284
         871     -0.9992   -0.977872  0.00106191
         872     -0.9992   -0.977896  0.00106097
         873     -0.9992   -0.977921  0.00106004
         874     -0.9976   -0.977943  0.00105906
         875      -0.992   -0.977959  0.00105797
         876     -0.9704   -0.977951   0.0010568
         877     -0.9976   -0.977973  0.00105583
         878      -0.976   -0.977971  0.00105463
         879     -0.9824   -0.977976  0.00105344
         880     -0.8928   -0.977879  0.00105669
         881          -1   -0.977904  0.00105578
         882          -1   -0.977929  0.00105488
         883     -0.9872    -0.97794  0.00105374
         884     -0.9976   -0.977962  0.00105278
         885      -0.984   -0.977969  0.00105162
         886          -1   -0.977994  0.00105072
         887          -1   -0.978018  0.00104983
         888     -0.9984   -0.978041   0.0010489
         889      -0.976   -0.978039  0.00104772
         890          -1   -0.978064  0.00104684
         891     -0.9944   -0.978082  0.00104582
         892     -0.9952   -0.978101  0.00104483
         893     -0.9688   -0.978091  0.00104371
         894      -0.964   -0.978075  0.00104266
         895          -1     -0.9781  0.00104178
         896     -0.9264   -0.978042  0.00104222
         897     -0.9112   -0.977967  0.00104371
         898     -0.9528   -0.977939  0.00104293
         899     -0.9496   -0.977908  0.00104224
         900     -0.9256    -0.97785  0.00104271
         901          -1   -0.977874  0.00104184
         902     -0.9632   -0.977858  0.00104081
         903     -0.9216   -0.977796  0.00104152
         904       -0.92   -0.977732  0.00104233
         905     -0.9952   -0.977751  0.00104136
         906     -0.9936   -0.977769  0.00104035
         907     -0.9944   -0.977787  0.00103937
         908     -0.9968   -0.977808  0.00103843
         909      -0.948   -0.977775  0.00103781
         910     -0.9952   -0.977794  0.00103685
         911     -0.9944   -0.977813  0.00103587
         912     -0.9968   -0.977833  0.00103494
         913     -0.9896   -0.977846  0.00103389
         914     -0.9984   -0.977869    0.001033
         915     -0.9968   -0.977889  0.00103208
         916     -0.9944   -0.977907  0.00103111
         917          -1   -0.977932  0.00103027
         918          -1   -0.977956  0.00102943
         919      -0.996   -0.977975  0.00102849
