#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
        1868     72.9808     81.4298    0.712181
        1869     99.3008     81.4394    0.711864
        1870     97.5728      81.448    0.711535
        1871     99.3888     81.4576     0.71122
        1872         100     81.4675    0.710909
        1873      95.232     81.4748    0.710567
        1874     93.2464     81.4811    0.710216
        1875         100      81.491    0.709906
        1876         100     81.5009    0.709596
        1877      99.608     81.5105    0.709283
        1878     99.1632     81.5199    0.708968
        1879      82.936     81.5207    0.708591
        1880         100     81.5305    0.708282
        1881         100     81.5403    0.707974
        1882      97.672     81.5489     0.70765
        1883         100     81.5587    0.707342
        1884     99.2192     81.5681    0.707028
        1885     99.9216     81.5778     0.70672
        1886     97.3056     81.5861    0.706395
        1887         100     81.5959    0.706088
        1888     99.6208     81.6054    0.705778
        1889     99.3104     81.6148    0.705467
        1890         100     81.6245    0.705161
        1891     99.8432     81.6342    0.704854
        1892     89.2064     81.6382    0.704492
        1893         100     81.6479    0.704187
        1894     93.2192      81.654    0.703842
        1895     99.9216     81.6636    0.703536
        1896         100     81.6733    0.703232
        1897         100      81.683    0.702927
        1898         100     81.6926    0.702623
        1899         100     81.7022    0.702319
        1900      96.032     81.7098     0.70199
        1901     99.7648     81.7193    0.701685
        1902     84.2176     81.7206    0.701318
        1903     84.2112     81.7219     0.70095
        1904       97.16       81.73    0.700629
        1905      95.728     81.7374      0.7003
        1906     64.6448     81.7284     0.69999
        1907     91.4784     81.7335    0.699641
        1908         100     81.7431     0.69934
        1909     99.4016     81.7523    0.699035
        1910     74.3008     81.7484     0.69868
        1911         100      81.758     0.69838
        1912      99.088      81.767    0.698073
        1913     66.3152      81.759    0.697755
        1914      1.9568     81.7173    0.698635
        1915      36.784     81.6938    0.698664
        1916     42.8192     81.6735    0.698594
        1917      8.9696     81.6356    0.699258
        1918     21.2448     81.6041    0.699602
        1919      62.328     81.5941     0.69931
        1920     98.4432     81.6028    0.699001
        1921         100     81.6124    0.698702
        1922     97.5296     81.6207    0.698388
        1923     34.1152      81.596    0.698461
        1924      7.6688     81.5576    0.699155
        1925      9.6944     81.5202    0.699787
        1926       26.44     81.4916    0.700008
        1927         100     81.5012    0.699711
        1928     99.9216     81.5108    0.699413
        1929         100     81.5204    0.699116
        1930       85.92     81.5227    0.698758
        1931     94.8416     81.5296     0.69843
        1932         100     81.5391    0.698134
        1933     98.3296     81.5478    0.697827
        1934     99.9216     81.5573     0.69753
        1935     98.4768     81.5661    0.697225
        1936     99.8432     81.5755    0.696928
        1937     99.8464     81.5849    0.696633
        1938         100     81.5944    0.696338
        1939      84.208     81.5958     0.69598
        1940         100     81.6053    0.695686
        1941     99.3792     81.6144    0.695388
        1942     99.9216     81.6238    0.695094
        1943         100     81.6333      0.6948
        1944     99.6112     81.6425    0.694504
        1945     99.9216     81.6519    0.694211
        1946     99.6896     81.6612    0.693916
        1947     99.5488     81.6704     0.69362
        1948     99.6208     81.6796    0.693326
        1949         100      81.689    0.693034
        1950         100     81.6984    0.692742
        1951     99.8432     81.7077    0.692449
        1952     99.8432      81.717    0.692157
        1953     99.8432     81.7263    0.691865
        1954         100     81.7356    0.691574
        1955     96.5152     81.7432    0.691261
        1956     98.6192     81.7518    0.690962
        1957         100     81.7611    0.690671
        1958     97.1296      81.769    0.690363
        1959     99.4704      81.778     0.69007
        1960     99.6928     81.7872    0.689779
        1961     99.9216     81.7964    0.689489
        1962     86.0464     81.7986    0.689141
        1963     17.1136     81.7656    0.689577
        1964     23.7216     81.7361    0.689859
        1965      69.192     81.7297    0.689537
        1966      98.856     81.7384    0.689242
        1967         100     81.7477    0.688954
        1968     99.9216     81.7569    0.688666
        1969      82.296     81.7572    0.688316
        1970     11.8544     81.7217    0.688881
        1971     95.9232     81.7289    0.688569
        1972         100     81.7382    0.688282
        1973     98.1984     81.7465    0.687984
        1974     99.9216     81.7557    0.687697
        1975     99.6928     81.7648    0.687408
        1976     93.1264     81.7706    0.687085
        1977         100     81.7798    0.686799
        1978     96.6112     81.7873    0.686493
        1979      76.464     81.7846    0.686151
        1980     84.2192     81.7858    0.685806
        1981         100      81.795    0.685521
        1982     99.1472     81.8038    0.685231
        1983     28.7472      81.777    0.685408
        1984      6.2464     81.7389    0.686119
        1985     11.5632     81.7036    0.686683
        1986     88.2784     81.7069    0.686345
        1987         100     81.7161    0.686062
        1988         100     81.7253    0.685778
        1989         100     81.7345    0.685495
        1990         100     81.7437    0.685212
        1991     99.7744     81.7527    0.684928
        1992     99.6896     81.7617    0.684643
        1993      98.696     81.7702    0.684352
        1994     94.8528     81.7768    0.684041
        1995         100     81.7859    0.683759
        1996         100     81.7951    0.683477
        1997     99.7648     81.8041    0.683194
        1998         100     81.8132    0.682913
        1999         100     81.8223    0.682632
        2000         100     81.8313    0.682351
        2001     99.9216     81.8404     0.68207
        2002     99.9216     81.8494    0.681789
        2003         100     81.8585    0.681509
        2004         100     81.8675    0.681229
        2005         100     81.8766    0.680949
        2006     89.6736     81.8805    0.680621
        2007     11.4304     81.8454    0.681186
        2008      5.3328     81.8073    0.681912
        2009     19.9856     81.7765    0.682266
        2010     24.6608     81.7481    0.682518
        2011     33.0336     81.7238    0.682609
        2012       61.36     81.7137    0.682344
        2013     99.8432     81.7227    0.682065
